CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2025-59417,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59417.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.129.4"
CVE-2025-59416,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59416.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 1.2"
CVE-2025-59415,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59415.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "<= 2.34.1"
CVE-2025-59414,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59414.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">= 4.0.0 < 4.1.0"
CVE-2025-59414,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59414.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: ">= 3.6.0 < 3.19.0"
CVE-2025-59413,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59413.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 6.5.11"
CVE-2025-59412,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59412.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 6.5.11"
CVE-2025-59411,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59411.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 6.5.11"
CVE-2025-59410,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59410.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.1.0"
CVE-2025-59354,GitHub_M,/home/runner/.cache/cvelint/cvelistV5/cves/2025/59xxx/CVE-2025-59354.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "< 2.1.0"
