CVE,CNA,File,RuleName,ErrorCode,ErrorText
CVE-2024-49412,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49412.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Dec-2024 Release in Android Watch 13, 14"
CVE-2024-49411,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49411.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Dec-2024 Release in Android 12, 13, 14"
CVE-2024-49410,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49410.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Dec-2024 Release in Android 12, 13, 14"
CVE-2024-49409,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49409.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Firmware update Sep-2024 Release on Galaxy S24"
CVE-2024-49408,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49408.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "Firmware update Sep-2024 Release on Galaxy S24"
CVE-2024-49404,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49404.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "7.3.29.1 in Android 12, 7.3.36.1 in Android 13, and 7.3.41.230 in Android 14"
CVE-2024-49402,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49402.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android 14"
CVE-2024-49401,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/49xxx/CVE-2024-49401.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android 13, 14"
CVE-2024-34682,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34682.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android 14"
CVE-2024-34681,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34681.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android Watch 13, 14"
CVE-2024-34680,SamsungMobile,/home/runner/.cache/cvelint/cvelistV5/cves/2024/34xxx/CVE-2024-34680.json,check-invalid-version-string,E007,containers.cna.affected.#.versions.#.version,Invalid version string: "SMR Nov-2024 Release in Android 12, 13, 14"
